poutcome,job,marital,education,default,housing,loan,contact,day,month,campaign,duration,pdays,previous,age,balance,y
unknown,services,divorced,secondary,no,yes,yes,unknown,5,may,2,214,-1,0,37,398,no
unknown,admin.,single,tertiary,no,no,no,unknown,5,may,2,132,-1,0,33,193,no
unknown,admin.,married,secondary,no,yes,no,unknown,5,may,2,358,-1,0,46,-358,no
unknown,blue-collar,married,secondary,no,yes,yes,unknown,5,may,2,453,-1,0,36,539,no
unknown,technician,single,secondary,no,yes,no,unknown,5,may,2,364,-1,0,51,0,no
unknown,retired,single,primary,no,no,no,unknown,5,may,2,136,-1,0,40,0,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,5,may,2,386,-1,0,42,490,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,5,may,2,173,-1,0,51,0,no
unknown,blue-collar,married,unknown,no,yes,no,unknown,5,may,2,241,-1,0,49,403,no
unknown,management,married,secondary,no,yes,no,unknown,5,may,3,224,-1,0,48,161,no
unknown,technician,divorced,tertiary,no,no,no,unknown,5,may,2,148,-1,0,32,2558,no
unknown,admin.,single,secondary,no,yes,no,unknown,5,may,2,196,-1,0,31,98,no
unknown,management,single,tertiary,no,no,no,unknown,5,may,4,111,-1,0,55,115,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,5,may,3,231,-1,0,40,436,no
unknown,technician,married,tertiary,no,yes,no,unknown,5,may,3,316,-1,0,47,831,no
unknown,technician,married,unknown,no,yes,no,unknown,5,may,3,216,-1,0,57,206,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,5,may,2,240,-1,0,41,290,no
unknown,blue-collar,married,secondary,no,no,no,unknown,5,may,3,669,-1,0,48,1,no
unknown,blue-collar,married,unknown,no,yes,no,unknown,5,may,2,425,-1,0,42,57,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,5,may,2,143,-1,0,30,-457,no
unknown,management,single,tertiary,no,yes,no,unknown,5,may,5,174,-1,0,58,1387,no
unknown,management,divorced,tertiary,no,yes,no,unknown,5,may,3,313,-1,0,45,24598,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,5,may,4,135,-1,0,49,30,no
unknown,admin.,single,secondary,no,yes,no,unknown,5,may,2,146,-1,0,42,1022,no
unknown,technician,married,secondary,no,yes,yes,unknown,5,may,2,152,-1,0,53,56,no
unknown,admin.,single,secondary,yes,no,no,unknown,5,may,3,402,-1,0,51,-2,no
unknown,services,single,secondary,no,yes,no,unknown,5,may,2,213,-1,0,32,121,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,5,may,3,144,-1,0,41,842,no
unknown,management,divorced,secondary,no,yes,no,unknown,5,may,3,124,-1,0,43,693,no
unknown,blue-collar,divorced,secondary,no,yes,no,unknown,5,may,2,183,-1,0,40,-333,no
unknown,blue-collar,married,primary,no,yes,no,unknown,5,may,2,325,-1,0,50,1533,no
unknown,management,married,tertiary,no,yes,no,unknown,5,may,4,39,-1,0,34,46,no
unknown,services,married,unknown,no,no,no,unknown,5,may,2,503,-1,0,53,18,no
unknown,technician,married,secondary,no,yes,no,unknown,5,may,4,95,-1,0,45,44,no
unknown,blue-collar,married,primary,no,yes,no,unknown,5,may,2,680,-1,0,39,-100,no
unknown,services,married,tertiary,no,yes,no,unknown,5,may,4,421,-1,0,44,510,no
unknown,management,married,tertiary,no,yes,no,unknown,5,may,3,174,-1,0,55,685,no
unknown,management,single,tertiary,no,yes,no,unknown,5,may,2,113,-1,0,46,187,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,5,may,2,808,-1,0,45,66,no
unknown,admin.,married,secondary,no,yes,no,unknown,5,may,3,198,-1,0,34,560,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,5,may,2,195,-1,0,36,0,no
unknown,unknown,divorced,unknown,no,no,no,unknown,5,may,3,347,-1,0,59,27,no
unknown,admin.,single,secondary,no,yes,no,unknown,5,may,2,208,-1,0,31,12,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,5,may,4,404,-1,0,44,34,no
unknown,entrepreneur,single,tertiary,no,yes,no,unknown,5,may,2,396,-1,0,33,1068,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,5,may,4,216,-1,0,40,211,no
unknown,admin.,single,tertiary,no,yes,no,unknown,5,may,2,98,-1,0,46,377,no
unknown,management,married,tertiary,no,yes,no,unknown,5,may,2,350,-1,0,48,263,no
unknown,services,married,secondary,no,yes,no,unknown,6,may,2,114,-1,0,42,1263,no
unknown,services,married,secondary,no,yes,no,unknown,6,may,3,88,-1,0,27,8,no
unknown,admin.,married,secondary,no,yes,yes,unknown,6,may,2,379,-1,0,48,126,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,3,190,-1,0,59,230,no
unknown,technician,married,tertiary,no,yes,no,unknown,6,may,1,158,-1,0,46,841,no
unknown,admin.,divorced,secondary,no,yes,no,unknown,6,may,1,102,-1,0,38,308,no
unknown,management,divorced,tertiary,no,yes,no,unknown,6,may,1,306,-1,0,43,1,no
unknown,admin.,divorced,tertiary,no,yes,no,unknown,6,may,1,218,-1,0,38,86,no
unknown,student,single,secondary,no,yes,no,unknown,6,may,1,54,-1,0,23,157,no
unknown,services,married,secondary,no,yes,no,unknown,6,may,1,344,-1,0,34,22,no
unknown,admin.,married,secondary,no,yes,yes,unknown,6,may,1,195,-1,0,38,46,no
unknown,blue-collar,married,secondary,no,no,no,unknown,6,may,1,652,-1,0,37,1293,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,1,286,-1,0,25,122,no
unknown,blue-collar,married,unknown,no,yes,no,unknown,6,may,1,189,-1,0,48,131,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,6,may,1,83,-1,0,49,143,no
unknown,admin.,single,secondary,no,no,no,unknown,6,may,2,184,-1,0,38,393,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,235,-1,0,43,98,no
unknown,management,married,tertiary,no,yes,no,unknown,6,may,1,290,-1,0,33,0,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,232,-1,0,55,224,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,133,-1,0,38,757,no
unknown,services,married,secondary,no,yes,yes,unknown,6,may,1,318,-1,0,49,245,no
unknown,management,married,secondary,no,no,no,unknown,6,may,3,260,-1,0,40,8486,no
unknown,admin.,married,unknown,no,no,no,unknown,6,may,1,437,-1,0,43,350,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,402,-1,0,38,20,no
unknown,services,married,secondary,no,yes,yes,unknown,6,may,1,85,-1,0,58,1667,no
unknown,technician,married,unknown,no,yes,no,unknown,6,may,1,125,-1,0,57,345,no
unknown,unemployed,married,secondary,no,yes,no,unknown,6,may,4,501,-1,0,32,10,no
unknown,management,married,tertiary,no,yes,yes,unknown,6,may,1,1201,-1,0,56,830,yes
unknown,blue-collar,divorced,unknown,no,yes,no,unknown,6,may,1,253,-1,0,58,29,no
unknown,retired,divorced,secondary,no,yes,no,unknown,6,may,1,1030,-1,0,60,545,yes
unknown,technician,married,tertiary,no,yes,no,unknown,6,may,1,149,-1,0,37,8730,no
unknown,technician,divorced,tertiary,no,yes,no,unknown,6,may,1,114,-1,0,46,477,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,1,243,-1,0,27,4,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,2,769,-1,0,43,1205,no
unknown,technician,single,secondary,no,yes,yes,unknown,6,may,3,135,-1,0,32,0,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,1,231,-1,0,40,263,no
unknown,admin.,married,secondary,no,no,no,unknown,6,may,1,76,-1,0,38,1,no
unknown,blue-collar,married,secondary,no,no,yes,unknown,6,may,1,199,-1,0,34,283,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,152,-1,0,47,206,no
unknown,housemaid,married,primary,no,yes,no,unknown,6,may,1,124,-1,0,42,17,no
unknown,technician,married,secondary,no,yes,yes,unknown,6,may,1,424,-1,0,48,141,no
unknown,self-employed,single,tertiary,no,yes,no,unknown,6,may,1,43,-1,0,29,16,no
unknown,services,married,secondary,no,yes,no,unknown,6,may,1,154,-1,0,50,206,no
unknown,technician,married,unknown,no,no,no,unknown,6,may,2,203,-1,0,52,7,no
unknown,management,married,tertiary,no,no,no,unknown,6,may,1,326,-1,0,50,0,no
unknown,retired,married,tertiary,no,no,no,unknown,6,may,1,393,-1,0,58,0,no
unknown,blue-collar,divorced,primary,no,yes,no,unknown,6,may,3,241,-1,0,46,1927,no
unknown,technician,married,secondary,no,yes,no,unknown,6,may,1,483,-1,0,38,284,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,259,-1,0,46,1660,no
unknown,services,single,secondary,no,yes,no,unknown,6,may,1,227,-1,0,32,406,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,673,-1,0,51,230,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,1,576,-1,0,39,-25,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,2,180,-1,0,48,182,no
unknown,entrepreneur,married,tertiary,no,yes,no,unknown,6,may,2,168,-1,0,36,1169,no
unknown,admin.,divorced,secondary,no,yes,no,unknown,6,may,1,90,-1,0,34,67,no
unknown,technician,married,secondary,no,no,no,unknown,6,may,1,505,-1,0,40,77,no
unknown,unemployed,married,secondary,no,yes,no,unknown,6,may,1,245,-1,0,43,0,no
unknown,blue-collar,divorced,primary,no,yes,yes,unknown,6,may,1,186,-1,0,52,55,no
unknown,technician,married,secondary,yes,yes,no,unknown,6,may,1,623,-1,0,33,72,no
unknown,management,single,tertiary,no,yes,no,unknown,6,may,3,496,-1,0,49,163,no
unknown,management,single,tertiary,no,yes,no,unknown,6,may,1,118,-1,0,32,151,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,1,342,-1,0,39,113,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,225,-1,0,40,0,no
unknown,technician,single,tertiary,no,yes,no,unknown,6,may,3,185,-1,0,38,9,no
unknown,management,married,secondary,no,yes,no,unknown,6,may,2,196,-1,0,43,375,no
unknown,services,married,secondary,no,yes,no,unknown,6,may,1,276,-1,0,39,1142,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,76,-1,0,54,2102,no
unknown,technician,single,tertiary,no,yes,no,unknown,6,may,1,87,-1,0,38,4325,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,195,-1,0,40,217,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,1,744,-1,0,55,131,no
unknown,management,married,tertiary,no,yes,no,unknown,6,may,1,765,-1,0,42,1680,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,262,-1,0,39,0,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,119,-1,0,40,46,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,2,198,-1,0,32,320,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,1,150,-1,0,55,183,no
unknown,blue-collar,married,secondary,no,no,no,unknown,6,may,1,241,-1,0,45,39,no
unknown,management,single,tertiary,no,yes,no,unknown,6,may,1,181,-1,0,35,560,no
unknown,technician,divorced,secondary,no,no,no,unknown,6,may,1,196,-1,0,58,469,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,1,149,-1,0,35,530,no
unknown,services,married,primary,no,yes,no,unknown,6,may,1,246,-1,0,49,61,no
unknown,technician,single,tertiary,no,yes,no,unknown,6,may,1,112,-1,0,34,242,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,2,309,-1,0,36,139,no
unknown,self-employed,single,secondary,no,yes,no,unknown,6,may,1,278,-1,0,24,0,no
unknown,technician,married,secondary,no,yes,no,unknown,6,may,1,140,-1,0,34,367,no
unknown,admin.,divorced,secondary,no,yes,no,unknown,6,may,1,136,-1,0,51,228,no
unknown,technician,single,unknown,no,yes,no,unknown,6,may,1,1623,-1,0,39,45248,yes
unknown,self-employed,married,unknown,no,yes,no,unknown,6,may,1,101,-1,0,50,-84,no
unknown,services,single,secondary,no,yes,no,unknown,6,may,1,144,-1,0,32,310,no
unknown,blue-collar,married,unknown,no,yes,no,unknown,6,may,1,238,-1,0,42,132,no
unknown,technician,married,secondary,no,yes,no,unknown,6,may,1,354,-1,0,50,797,no
unknown,services,married,secondary,no,no,no,unknown,6,may,1,79,-1,0,40,71,no
unknown,management,divorced,unknown,no,yes,no,unknown,6,may,1,187,-1,0,46,2,no
unknown,management,married,tertiary,no,yes,yes,unknown,6,may,2,451,-1,0,37,231,no
unknown,blue-collar,married,secondary,no,yes,yes,unknown,6,may,1,159,-1,0,34,270,no
unknown,blue-collar,married,secondary,no,yes,yes,unknown,6,may,1,409,-1,0,44,274,no
unknown,admin.,single,secondary,no,yes,yes,unknown,6,may,1,170,-1,0,40,-109,no
unknown,technician,married,secondary,no,yes,no,unknown,6,may,1,608,-1,0,37,1,yes
unknown,blue-collar,single,secondary,yes,no,no,unknown,6,may,1,243,-1,0,33,-60,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,2,145,-1,0,35,89,no
unknown,blue-collar,divorced,secondary,no,no,no,unknown,6,may,1,112,-1,0,58,-11,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,2,262,-1,0,39,0,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,124,-1,0,43,-509,no
unknown,unemployed,married,primary,no,yes,no,unknown,6,may,1,53,-1,0,39,408,no
unknown,services,single,primary,no,yes,no,unknown,6,may,1,134,-1,0,36,58,no
unknown,retired,single,secondary,no,no,yes,unknown,6,may,4,204,-1,0,57,1640,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,1,186,-1,0,36,20,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,678,-1,0,50,71,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,182,-1,0,55,52,no
unknown,self-employed,married,tertiary,no,yes,no,unknown,6,may,1,162,-1,0,44,292,no
unknown,services,divorced,secondary,no,yes,no,unknown,6,may,1,27,-1,0,44,424,no
unknown,housemaid,single,primary,no,yes,no,unknown,6,may,3,699,-1,0,39,109,no
unknown,blue-collar,married,unknown,no,yes,no,unknown,6,may,1,43,-1,0,46,1044,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,97,-1,0,39,983,no
unknown,admin.,married,secondary,no,no,no,unknown,6,may,1,1677,-1,0,34,869,yes
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,2,283,-1,0,40,668,no
unknown,management,married,tertiary,no,yes,no,unknown,6,may,1,323,-1,0,50,964,no
unknown,management,single,secondary,no,yes,no,unknown,6,may,1,82,-1,0,31,301,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,1,310,-1,0,37,140,no
unknown,management,single,secondary,no,yes,no,unknown,6,may,1,185,-1,0,39,1877,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,47,-1,0,51,1127,no
unknown,technician,married,secondary,no,yes,no,unknown,6,may,1,145,-1,0,41,871,no
unknown,technician,married,secondary,no,yes,yes,unknown,6,may,1,204,-1,0,41,767,no
unknown,blue-collar,married,secondary,no,no,no,unknown,6,may,1,187,-1,0,43,0,no
unknown,services,single,secondary,no,yes,no,unknown,6,may,2,30,-1,0,30,209,no
unknown,management,divorced,primary,no,no,no,unknown,6,may,1,472,-1,0,54,0,no
unknown,blue-collar,divorced,secondary,no,yes,yes,unknown,6,may,1,448,-1,0,43,110,no
unknown,management,divorced,tertiary,no,yes,yes,unknown,6,may,1,264,-1,0,59,-76,no
unknown,technician,married,unknown,no,yes,no,unknown,6,may,1,169,-1,0,47,178,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,288,-1,0,40,-66,no
unknown,technician,married,secondary,no,yes,no,unknown,6,may,2,176,-1,0,32,0,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,215,-1,0,29,1,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,337,-1,0,36,0,no
unknown,unemployed,married,tertiary,no,no,no,unknown,6,may,1,278,-1,0,55,5345,no
unknown,blue-collar,divorced,secondary,no,yes,no,unknown,6,may,2,188,-1,0,30,-209,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,2,174,-1,0,39,0,no
unknown,blue-collar,divorced,secondary,no,yes,no,unknown,6,may,2,226,-1,0,39,42,no
unknown,blue-collar,divorced,secondary,no,yes,no,unknown,6,may,1,190,-1,0,50,41,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,2,111,-1,0,44,-99,no
unknown,technician,single,secondary,no,yes,no,unknown,6,may,1,164,-1,0,37,17,no
unknown,admin.,married,primary,no,yes,yes,unknown,6,may,2,157,-1,0,46,276,no
unknown,technician,single,unknown,no,no,no,unknown,6,may,1,46,-1,0,32,-170,no
unknown,management,single,tertiary,no,yes,yes,unknown,6,may,1,374,-1,0,37,230,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,349,-1,0,29,9,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,325,-1,0,41,946,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,2,233,-1,0,45,1297,no
unknown,retired,divorced,secondary,no,yes,no,unknown,6,may,1,531,-1,0,57,-331,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,6,may,1,153,-1,0,48,44,no
unknown,retired,married,secondary,yes,no,no,unknown,6,may,1,80,-1,0,60,15,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,1,232,-1,0,26,712,no
unknown,retired,married,secondary,no,yes,no,unknown,6,may,1,118,-1,0,58,5435,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,1,190,-1,0,34,507,no
unknown,unemployed,divorced,secondary,no,yes,no,unknown,6,may,1,918,-1,0,55,387,yes
unknown,blue-collar,married,primary,no,yes,yes,unknown,6,may,1,238,-1,0,41,0,no
unknown,management,divorced,secondary,no,yes,no,unknown,6,may,1,82,-1,0,50,1716,no
unknown,entrepreneur,married,secondary,no,yes,yes,unknown,6,may,3,198,-1,0,49,167,no
unknown,admin.,married,unknown,no,no,yes,unknown,6,may,2,160,-1,0,44,40,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,1,211,-1,0,44,148,no
unknown,technician,married,secondary,no,yes,yes,unknown,6,may,1,120,-1,0,31,17,no
unknown,blue-collar,single,tertiary,no,yes,no,unknown,6,may,1,136,-1,0,34,1011,no
unknown,management,single,unknown,no,yes,no,unknown,6,may,1,269,-1,0,46,1527,no
unknown,management,married,tertiary,no,no,no,unknown,6,may,1,157,-1,0,42,744,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,1,128,-1,0,52,484,no
unknown,management,single,tertiary,no,yes,no,unknown,6,may,1,211,-1,0,29,0,no
unknown,retired,married,primary,no,yes,no,unknown,6,may,2,267,-1,0,53,136,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,2,371,-1,0,43,1335,no
unknown,management,married,secondary,no,yes,no,unknown,6,may,2,288,-1,0,38,517,no
unknown,management,married,tertiary,no,yes,no,unknown,6,may,1,221,-1,0,46,459,no
unknown,management,divorced,unknown,no,yes,no,unknown,6,may,1,427,-1,0,48,549,no
unknown,admin.,divorced,secondary,no,yes,yes,unknown,6,may,1,310,-1,0,30,83,no
unknown,blue-collar,married,primary,no,no,no,unknown,6,may,1,158,-1,0,44,213,no
unknown,housemaid,married,primary,no,yes,no,unknown,6,may,3,604,-1,0,31,203,no
unknown,services,single,secondary,no,yes,no,unknown,6,may,1,198,-1,0,42,518,no
unknown,management,single,tertiary,no,yes,no,unknown,6,may,1,145,-1,0,40,3877,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,1,247,-1,0,52,1236,no
unknown,blue-collar,divorced,secondary,no,yes,no,unknown,6,may,2,179,-1,0,45,756,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,73,-1,0,48,157,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,2,263,-1,0,45,-66,no
unknown,blue-collar,married,unknown,no,yes,no,unknown,6,may,1,13,-1,0,34,245,no
unknown,blue-collar,married,primary,no,yes,no,unknown,6,may,2,79,-1,0,34,-144,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,416,-1,0,46,71,no
unknown,services,divorced,secondary,no,yes,no,unknown,6,may,1,162,-1,0,49,505,no
unknown,technician,married,primary,no,yes,no,unknown,6,may,1,129,-1,0,50,249,no
unknown,admin.,single,secondary,no,yes,no,unknown,6,may,1,150,-1,0,34,0,no
unknown,unemployed,single,secondary,no,yes,no,unknown,6,may,1,43,-1,0,40,11,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,1,191,-1,0,36,639,no
unknown,blue-collar,divorced,unknown,no,yes,no,unknown,6,may,1,26,-1,0,59,124,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,6,may,1,250,-1,0,45,82,no
unknown,self-employed,married,tertiary,no,yes,no,unknown,6,may,1,146,-1,0,36,107,no
unknown,services,married,secondary,no,yes,no,unknown,6,may,1,416,-1,0,56,473,no
unknown,services,divorced,secondary,no,yes,yes,unknown,6,may,2,121,-1,0,42,372,no
unknown,admin.,married,secondary,no,yes,no,unknown,6,may,2,114,-1,0,30,46,no
unknown,student,single,tertiary,no,yes,no,unknown,6,may,1,289,-1,0,30,34,no
